id,attr_time,attr_x,attr_y,attr_z
2104,1547182366442,0.440094,2.8542,9.248
2105,1547182366496,0.342697,2.7404,9.18468
2106,1547182366496,0.33255,2.84181,8.95142
2107,1547182366505,0.386688,2.94798,8.7915
2108,1547182366537,0.417618,2.88843,8.74756
2109,1547182366554,0.278275,2.76599,8.50757
2110,1547182366606,0.237579,2.73897,8.45284
2111,1547182366607,0.298737,2.73897,8.72806
2112,1547182366607,0.359894,2.73897,9.0033
2113,1547182366632,0.220184,2.82507,8.49634
2114,1547182366651,0.43541,3.09694,7.42165
2115,1547182366665,0.256058,3.5097,7.11162
2116,1547182366715,0.0888672,3.43211,8.53793
2117,1547182366715,-0.0632477,3.31203,10.0831
2118,1547182366729,-0.09729,3.20705,10.0298
2119,1547182366747,-0.0244598,3.50987,7.85713
2120,1547182366792,-0.448624,3.36623,8.1917
2121,1547182366792,-0.843231,3.32541,9.44354
2122,1547182366808,-0.777954,3.25739,9.8179
2123,1547182366826,-0.277618,3.07547,9.54117
2124,1547182366857,-0.040741,2.88499,8.51009
2125,1547182366871,-0.151169,2.9393,7.95032
2126,1547182366887,-0.131729,2.90987,8.17183
2127,1547182366931,-0.339661,2.77414,8.7352
2128,1547182366931,-0.632294,2.6703,9.23552
2129,1547182366951,-1.48579,3.41354,9.34642
2130,1547182366965,-1.22215,3.88847,9.82346
2131,1547182366996,-1.00912,3.30861,10.2592
2132,1547182367041,-0.883499,2.51889,9.4931
2133,1547182367041,-0.803528,2.74881,8.54344
2134,1547182367041,0.037735,3.4191,7.48747
2135,1547182367076,0.555969,3.15916,8.0435
2136,1547182367093,-0.00392151,2.63834,8.91299
2137,1547182367144,-0.384415,2.52333,9.02553
2138,1547182367144,-0.430191,2.68359,8.94922
2139,1547182367144,-0.475983,2.84384,8.87289
2140,1547182367172,-0.658203,3.0524,8.86382
2141,1547182367192,-0.626572,3.10289,9.27516
2142,1547182367201,-0.401291,3.2242,9.64893
2143,1547182367251,-0.279083,3.11066,9.35313
2144,1547182367251,-0.166855,2.97438,9.00842
2145,1547182367265,-0.176971,2.92375,8.81175
2146,1547182367282,-0.401794,2.99997,8.77414
2147,1547182367316,-0.326431,2.98796,8.33812
2148,1547182367359,-0.232727,2.98219,8.13782
2149,1547182367359,-0.241379,2.96489,8.64828
2150,1547182367361,-0.248993,2.94966,9.09796
2151,1547182367388,-0.205399,2.96419,9.18518
2152,1547182367408,-0.0782471,3.11879,8.98239
2153,1547182367425,-0.0025177,3.20155,8.75821
2154,1547182367465,0.0775299,3.11562,8.7003
2155,1547182367465,0.152832,2.98386,8.68149
2156,1547182367489,-0.515839,3.02628,8.64005
2157,1547182367505,-0.313171,2.98283,8.29263
2158,1547182367554,-0.389801,2.72188,8.68434
2159,1547182367573,-0.852692,2.92764,9.31235
2160,1547182367573,-0.722626,3.17775,9.59248
2161,1547182367589,-0.356201,3.41722,9.78024
2162,1547182367614,0.648712,2.9243,9.21805
2163,1547182367631,0.322189,2.60544,9.26064
2164,1547182367680,0.552307,2.27444,8.78168
2165,1547182367680,0.798004,2.55852,7.96013
2166,1547182367680,1.04369,2.84259,7.13861
2167,1547182367710,0.980469,2.41026,7.58888
2168,1547182367726,0.764069,2.31012,8.8529
2169,1547182367741,0.758789,2.31758,9.8765
2170,1547182367791,0.796143,2.28757,9.7007
2171,1547182367791,0.828522,2.25519,9.4417
2172,1547182367805,0.764236,2.25406,9.31473
2173,1547182367821,0.762711,2.36476,8.9424
2174,1547182367853,0.766144,2.34941,9.01547
2175,1547182367898,0.700882,2.26122,9.15678
2176,1547182367899,0.509216,2.09569,9.10452
2177,1547182367900,0.374207,1.93893,8.88301
2178,1547182367932,0.534515,2.00391,8.73405
2179,1547182367948,0.70224,1.98677,9.40535
2180,1547182367963,0.149979,1.88751,9.41872
2181,1547182368022,-0.0542297,1.89296,9.25832
2182,1547182368022,-0.0745544,1.91328,9.41412
2183,1547182368022,-0.0948791,1.93361,9.56993
2184,1547182368042,0.38765,1.95587,9.54202
2185,1547182368098,0.425812,1.87883,9.44153
2186,1547182368115,0.596848,1.94908,8.64046
2187,1547182368115,0.525803,1.92877,8.90436
2188,1547182368121,0.352371,1.82051,9.63207
2189,1547182368158,0.125854,1.76698,9.60661
2190,1547182368172,0.355377,1.8573,9.48103
2191,1547182368188,0.543427,1.95299,9.27661
2192,1547182368207,0.505417,2.02657,8.92873
2193,1547182368235,0.647324,2.10725,8.38696
2194,1547182368251,0.689087,2.30005,8.17006
2195,1547182368267,0.787903,2.33675,8.48996
2196,1547182368283,0.592773,2.12869,9.54706
2197,1547182368335,0.454361,2.06932,9.55911
2198,1547182368336,0.324615,2.02876,9.47803
2199,1547182368347,0.371063,2.12689,9.40414
2200,1547182368363,0.61467,2.23622,8.91081
2201,1547182368388,1.15715,1.81523,8.13017
2202,1547182368442,0.427811,3.03937,8.18082
2203,1547182368442,-0.15889,3.46214,8.51732
2204,1547182368444,-0.306107,3.37537,9.25084
2205,1547182368474,-0.0899658,2.76813,9.17964
2206,1547182368490,0.0548096,2.48259,8.6601
2207,1547182368506,-0.0681305,2.70003,8.93791
2208,1547182368551,-0.201294,2.93085,9.50028
2209,1547182368551,-0.286453,3.10115,10.0585
2210,1547182368568,-0.248459,3.2632,9.03377
2211,1547182368589,-0.0556946,3.3412,7.62457
2212,1547182368655,0.176117,3.54478,6.97246
2213,1547182368655,0.312241,3.59494,7.68893
2214,1547182368655,0.44838,3.6451,8.40543
2215,1547182368662,0.473068,4.07266,8.69426
2216,1547182368694,-0.283997,3.65324,8.83447
2217,1547182368711,-0.727844,3.17935,9.43578
2218,1547182368763,-0.738617,3.35785,9.8535
2219,1547182368764,-0.761505,3.41126,9.46431
2220,1547182368764,-0.784393,3.46468,9.07512
2221,1547182368789,-0.813629,3.36768,8.77647
2222,1547182368808,-0.800339,3.65097,8.22339
2223,1547182368825,-0.877487,3.80977,7.60886
2224,1547182368872,-0.768707,3.76662,7.78293
2225,1547182368872,-0.647461,3.71811,8.01735
2226,1547182368889,-0.567917,3.65787,8.1987
2227,1547182368903,-0.55545,3.72797,8.82202
2228,1547182368933,-0.675125,3.60542,9.54324
2229,1547182368981,-0.588455,3.29442,9.38318
2230,1547182368982,-0.519379,3.29442,9.10689
2231,1547182368997,-0.459686,3.31714,8.81618
2232,1547182369015,-0.628311,3.52481,8.68767
2233,1547182369029,-0.681763,3.71425,8.71697
2234,1547182369047,-0.413239,3.60208,8.52417
2235,1547182369092,-0.22522,3.50604,8.55231
2236,1547182369092,-0.0751953,3.45917,8.6367
2237,1547182369110,-0.0511169,3.64101,8.35091
2238,1547182369123,-0.183472,3.71176,8.03952
2239,1547182369161,-0.248993,3.75113,8.0741
2240,1547182369198,-0.246887,3.66905,8.39716
2241,1547182369198,-0.236664,3.62816,8.71411
2242,1547182369212,-0.213913,3.5929,8.94153
2243,1547182369235,-0.196304,3.59612,8.73579
2244,1547182369253,-0.242462,3.54996,8.50327
2245,1547182369309,-0.200958,3.57339,8.47815
2246,1547182369309,-0.14032,3.59613,8.58427
2247,1547182369310,-0.0796814,3.61887,8.6904
2248,1547182369333,-0.0792389,3.57243,8.56631
2249,1547182369348,-0.114929,3.68117,8.50583
2250,1547182369364,-0.0975647,3.68106,8.51979
2251,1547182369393,-0.0957642,3.62199,8.56499
2252,1547182369410,-0.0955963,3.56258,8.69969
2253,1547182369426,0.000534058,3.52371,8.63045
2254,1547182369442,-0.0527344,3.46916,8.43707
2255,1547182369473,-0.107132,3.53561,8.33919
2256,1547182369522,-0.150116,3.58173,8.51529
2257,1547182369523,-0.14151,3.58173,8.70473
2258,1547182369523,-0.117188,3.53102,8.90193
2259,1547182369555,-0.139755,3.49045,8.67564
2260,1547182369568,-0.0863037,3.52403,8.42825
2261,1547182369591,-0.0886536,3.56747,8.40624
2262,1547182369630,-0.0830078,3.59448,8.46591
2263,1547182369630,-0.0632324,3.61426,8.52522
2264,1547182369649,-0.0766144,3.53185,8.68948
2265,1547182369662,-0.093811,3.45351,8.83723
2266,1547182369702,-0.134079,3.46779,8.70892
2267,1547182369737,-0.134079,3.49724,8.59546
2268,1547182369737,-0.134079,3.54823,8.57506
2269,1547182369742,-0.11824,3.56587,8.52998
2270,1547182369789,-0.115921,3.50511,8.37994
2271,1547182369789,-0.129303,3.50511,8.51384
2272,1547182369839,-0.0994263,3.51973,8.74138
2273,1547182369839,-0.106979,3.54994,8.75647
2274,1547182369839,-0.114548,3.58015,8.77158
2275,1547182369867,-0.160706,3.55928,8.65089
2276,1547182369883,-0.209732,3.49936,8.50613
2277,1547182369899,-0.212463,3.48596,8.39635
2278,1547182369951,-0.19577,3.50833,8.54599
2279,1547182369951,-0.179672,3.53249,8.71509
2280,1547182369963,-0.185486,3.54341,8.8308
2281,1547182369989,-0.204453,3.51761,8.70708
2282,1547182370013,-0.160538,3.54735,8.57965
2283,1547182370058,-0.121262,3.54361,8.45288
2284,1547182370058,-0.13829,3.49251,8.52101
2285,1547182370059,-0.222885,3.46504,8.6853
2286,1547182370092,-0.215408,3.5387,8.72433
2287,1547182370110,-0.220169,3.51457,8.70477
2288,1547182370125,-0.181427,3.549,8.49649
2289,1547182370170,-0.134872,3.55505,8.45425
2290,1547182370170,-0.0886841,3.54582,8.46349
2291,1547182370190,-0.148636,3.44565,8.77173
2292,1547182370204,-0.191544,3.4285,8.84897
2293,1547182370236,-0.190369,3.37221,8.77731
2294,1547182370279,-0.174759,3.39491,8.54748
2295,1547182370279,-0.184814,3.41504,8.48712
2296,1547182370282,-0.20723,3.4285,8.49381
2297,1547182370316,-0.247086,3.44955,8.40653
2298,1547182370331,-0.216034,3.43915,8.44458
2299,1547182370389,-0.195236,3.3607,8.62726
2300,1547182370389,-0.202728,3.30075,8.79964
2301,1547182370389,-0.21022,3.24078,8.972
2302,1547182370413,-0.202972,3.26769,8.80266
2303,1547182370425,-0.172379,3.32617,8.54355
2304,1547182370445,-0.242798,3.31511,8.50421
2305,1547182370493,-0.263931,3.28371,8.59378
2306,1547182370493,-0.279892,3.2518,8.6895
2307,1547182370506,-0.30043,3.22383,8.70782
2308,1547182370522,-0.288162,3.19949,8.62251
2309,1547182370558,-0.289932,3.15207,8.64654
2310,1547182370605,-0.255417,3.12523,8.68298
2311,1547182370605,-0.322968,3.13367,8.69988
2312,1547182370617,-0.456772,3.15961,8.73068
2313,1547182370633,-1.392,3.4668,9.25165
2314,1547182370649,-0.722992,3.30885,9.07175
2315,1547182370666,0.177155,2.84862,8.37398
2316,1547182370710,0.0582428,2.76562,8.4241
2317,1547182370710,-0.243958,2.77478,8.65303
2318,1547182370728,-0.0324249,2.22713,8.81273
2319,1547182370742,0.0957642,1.95367,8.82982
2320,1547182370789,-0.21225,1.97977,9.54022
2321,1547182370790,-0.238876,2.09962,9.89981
2322,1547182370805,-0.167099,2.14276,9.45743
2323,1547182370823,-0.134079,2.08774,9.27036
2324,1547182370859,-0.0596008,2.00262,8.94052
2325,1547182370871,-0.104965,2.06648,9.18013
2326,1547182370925,-0.21286,1.98557,9.30702
2327,1547182370925,-0.331909,1.89627,9.15077
2328,1547182370925,-0.450974,1.80698,8.99451
2329,1547182370949,-0.486694,1.84219,8.91083
2330,1547182370962,-0.485184,1.80678,9.06012
2331,1547182370985,-0.566956,1.80045,9.23041
2332,1547182371029,-0.607285,1.82297,9.22191
2333,1547182371029,-0.598129,1.8596,9.11201
2334,1547182371042,-0.51471,1.82436,9.03331
2335,1547182371059,-0.386215,1.61516,8.7805
2336,1547182371091,-0.711136,1.61662,9.52437
2337,1547182371139,-1.02036,1.87431,9.74911
2338,1547182371139,-0.785843,1.96645,9.10425
2339,1547182371155,-0.581039,2.01735,8.62604
2340,1547182371171,-0.652405,1.74179,9.50374
2341,1547182371268,-0.59613,1.73666,9.71352
2342,1547182371268,-0.498001,1.78128,9.74919
2343,1547182371268,-0.522141,1.72495,9.3629
2344,1547182371268,-0.548157,1.66426,8.94675
2345,1547182371268,-0.372284,1.70953,8.69574
2346,1547182371298,-0.363922,1.74298,8.69574
2347,1547182371312,-0.687973,2.07526,8.98262
2348,1547182371353,-0.66272,1.94217,9.24997
2349,1547182371353,-0.633179,1.97171,9.46661
2350,1547182371360,-0.612915,1.99197,9.61511
2351,1547182371388,-0.572601,1.871,9.48071
2352,1547182371410,-0.677917,1.87706,9.37605
2353,1547182371464,-0.739136,1.92218,9.0782
2354,1547182371464,-0.761322,2.01094,8.73793
2355,1547182371464,-0.783508,2.09972,8.39767
2356,1547182371489,-0.665512,2.09401,9.06346
2357,1547182371503,-0.593079,1.98442,9.68573
2358,1547182371522,-0.71814,2.00748,10.0794
2359,1547182371572,-0.622955,1.91371,9.66687
2360,1547182371572,-0.512482,1.81114,9.21712
2361,1547182371592,-0.513275,1.90143,9.12009
2362,1547182371603,-0.314453,2.0482,8.95335
2363,1547182371632,-0.398804,1.99983,8.84897
2364,1547182371680,-0.58783,2.14716,8.95461
2365,1547182371680,-0.621353,2.298,9.22279
2366,1547182371697,-0.641907,2.4185,9.39891
2367,1547182371711,-0.590424,2.40184,8.95001
2368,1547182371727,-0.734482,2.60356,9.01511
2369,1547182371741,-0.823608,2.58574,9.05966
2370,1547182371786,-0.742737,2.68277,8.7281
2371,1547182371786,-0.655609,2.78732,8.3709
2372,1547182371802,-0.511826,2.72968,8.39462
2373,1547182371823,-0.421387,2.85388,8.98305
2374,1547182371854,-0.762497,2.71104,9.79599
2375,1547182371899,-0.45314,2.62671,9.38486
2376,1547182371899,-0.148819,2.63654,8.96272
2377,1547182371903,0.0574646,2.6432,8.67659
2378,1547182371935,0.155716,2.82761,8.39635
2379,1547182371949,0.574615,3.04543,7.91045
2380,1547182372005,0.43718,3.12939,7.94862
2381,1547182372005,0.170883,3.29213,8.0226
2382,1547182372005,-0.0954132,3.45486,8.09656
2383,1547182372035,-0.363922,3.48596,8.92558
2384,1547182372044,-0.377075,3.8936,8.78094
2385,1547182372062,-0.510178,4.75154,8.29729
2386,1547182372114,-0.554962,4.65988,8.26681
2387,1547182372114,-0.594391,4.52582,8.25893
2388,1547182372121,-0.612915,4.4628,8.2552
2389,1547182372140,-0.612915,4.4062,8.5004
2390,1547182372170,-0.835983,4.22823,8.70282
2391,1547182372185,-1.19626,4.09549,9.34161
2392,1547182372200,-1.03575,3.83658,9.14212
2393,1547182372234,-1.12959,3.92554,8.43192
2394,1547182372250,-1.13274,3.87727,7.79301
2395,1547182372267,-1.19797,3.90199,7.74654
2396,1547182372283,-1.34413,3.85974,5.51442
2397,1547182372334,-1.73183,4.3188,7.45534
2398,1547182372334,-2.13315,4.82481,9.83705
2399,1547182372344,-2.20755,4.84933,9.89748
2400,1547182372359,-1.7865,3.99246,8.13463
2401,1547182372392,-1.67693,4.2112,7.51144
2402,1547182372502,-1.51042,4.28493,7.35773
2403,1547182372502,-1.0312,4.0645,7.56857
2404,1547182372502,-0.689529,3.90733,7.7189
2405,1547182372503,-0.633682,3.98555,8.03537
2406,1547182372503,-0.766144,4.11803,8.4659
2407,1547182372582,-0.824188,4.16058,8.39627
2408,1547182372582,-0.935013,4.24185,8.26328
2409,1547182372582,-1.04584,4.32314,8.13028
2410,1547182372582,-1.07025,4.25313,8.26392
2411,1547182372600,-0.97226,4.15634,8.60971
2412,1547182372600,-0.881073,4.15634,8.73405
2413,1547182372646,-0.873489,4.13359,8.52183
2414,1547182372646,-0.865631,4.11003,8.30186
2415,1547182372660,-0.861908,4.09888,8.19775
2416,1547182372679,-0.880966,4.00366,8.15967
2417,1547182372709,-0.755905,3.8414,8.1835
2418,1547182372758,-0.718079,3.99416,8.25226
2419,1547182372758,-0.83461,4.01913,8.38545
2420,1547182372789,-0.942596,4.04411,8.49475
2421,1547182372789,-0.980042,4.06908,8.40736
2422,1547182372808,-0.974777,4.07973,8.37013
2423,1547182372821,-0.854477,4.0453,8.40454
2424,1547182372862,-0.899246,4.06561,8.36003
2425,1547182372862,-0.96019,4.09174,8.3078
2426,1547182372884,-1.05626,4.15559,8.36159
2427,1547182372898,-1.09363,4.1255,8.32204
2428,1547182372931,-1.06834,4.08185,8.19775
2429,1547182372946,-1.09119,4.09888,8.15511
2430,1547182372963,-1.34459,4.12303,8.0345
2431,1547182372987,-1.35591,4.19476,8.15594
2432,1547182373013,-1.26938,4.22743,8.24142
2433,1547182373026,-1.00523,4.11977,8.12201
2434,1547182373084,-0.993942,3.93672,8.27846
2435,1547182373085,-1.17033,3.81177,8.68268
2436,1547182373085,-1.34673,3.68683,9.0869
2437,1547182373110,-1.30843,3.65173,9.18579
2438,1547182373123,-0.973892,3.40314,9.32459
2439,1547182373140,-0.510574,3.2581,9.36546
2440,1547182373192,-0.429367,3.09596,8.77895
2441,1547182373193,-0.358795,2.93131,8.17522
2442,1547182373205,-0.238876,2.72997,8.08957
2443,1547182373233,-0.192551,2.66257,8.20439
2444,1547182373248,-0.450333,2.7159,9.65196
2445,1547182373294,-0.651321,2.71294,10.246
2446,1547182373294,-0.559616,2.60458,9.64586
2447,1547182373311,-0.471054,2.58186,8.83913
2448,1547182373327,-0.328278,3.08615,7.02113
2449,1547182373343,-0.028595,3.10394,7.33537
2450,1547182373358,-0.530029,2.7182,9.26311
2451,1547182373420,-0.570053,2.66965,9.47832
2452,1547182373420,-0.544464,2.65685,9.51669
2453,1547182373421,-0.518875,2.64406,9.55508
2454,1547182373440,-0.361801,2.50511,9.1779
2455,1547182373472,-0.335495,2.24042,8.52396
2456,1547182373515,-0.320084,1.88304,8.44409
2457,1547182373515,-0.491791,2.09291,8.62535
2458,1547182373518,-0.612915,2.24097,8.7532
2459,1547182373551,-0.474106,2.06682,9.07216
2460,1547182373568,-0.313705,1.95367,9.42465
2461,1547182373589,-0.278549,1.98482,9.36195
2462,1547182373602,-0.287308,2.01112,9.21289
2463,1547182373632,-0.279739,2.16412,9.20198
2464,1547182373648,-0.187775,2.23221,9.01096
2465,1547182373664,-0.101196,2.27676,9.02135
2466,1547182373679,-0.282532,2.61591,8.6852
2467,1547182373732,-0.233444,2.6779,8.64581
2468,1547182373732,-0.178497,2.73285,8.61441
2469,1547182373743,-0.502777,2.84201,9.04739
2470,1547182373774,-1.00502,3.31154,9.12886
2471,1547182373793,-0.290253,3.07568,8.72856
2472,1547182373837,-0.146362,2.86095,8.72847
2473,1547182373837,-0.446045,2.87759,8.6702
2474,1547182373854,-0.700561,2.87865,8.74368
2475,1547182373869,-0.73529,2.82645,9.48219
2476,1547182373884,-0.831741,2.88124,9.2565
2477,1547182373899,-0.403397,2.82121,8.65073
2478,1547182373945,-0.315063,2.84001,8.61627
2479,1547182373945,-0.262421,2.86633,8.6338
2480,1547182373965,-0.260635,2.82651,8.92908
2481,1547182373992,-0.279709,2.80797,9.09406
2482,1547182374024,-0.279907,2.80571,9.07141
2483,1547182374052,-0.226898,2.73897,8.95338
2484,1547182374052,-0.217316,2.73897,8.73294
2485,1547182374066,-0.210693,2.73897,8.58083
2486,1547182374104,-0.201111,2.71982,8.27448
2487,1547182374115,-0.216919,2.68773,8.24376
2488,1547182374168,-0.208603,2.68745,8.78912
2489,1547182374168,-0.274872,2.76845,9.13515
2490,1547182374168,-0.341141,2.84943,9.48119
2491,1547182374186,-0.399429,2.8903,9.50931
2492,1547182374201,-0.403641,2.81839,9.42127
2493,1547182374219,-0.326492,2.77727,9.06467
2494,1547182374271,-0.217056,2.76175,8.78825
2495,1547182374271,-0.107132,2.74605,8.51346
2496,1547182374280,-0.256302,2.72476,8.9716
2497,1547182374312,-0.380234,2.7186,9.86249
2498,1547182374330,-0.189041,2.646,9.59125
2499,1547182374376,-0.0239868,2.60489,8.97617
2500,1547182374376,0.00918579,2.60489,8.69424
2501,1547182374390,0.0383148,2.60196,8.50232
2502,1547182374406,0.0167694,2.57855,8.90399
2503,1547182374422,-0.09729,2.57774,9.1936
2504,1547182374437,-0.187759,2.53394,9.4794
2505,1547182374485,-0.158981,2.50385,9.25595
2506,1547182374486,-0.12384,2.47748,8.99239
2507,1547182374508,-0.150619,2.48271,8.9137
2508,1547182374518,-0.189774,2.50734,8.81959
2509,1547182374552,-0.221786,2.53397,8.88158
2510,1547182374596,-0.1633,2.45166,8.98512
2511,1547182374596,-0.134659,2.45166,9.05196
2512,1547182374608,-0.107498,2.45166,9.11282
2513,1547182374631,-0.112549,2.455,9.12956
2514,1547182374645,-0.183273,2.46252,9.01524
2515,1547182374703,-0.180527,2.43945,8.98781
2516,1547182374703,-0.195206,2.41742,9.13463
2517,1547182374703,-0.2099,2.3954,9.28143
2518,1547182374726,-0.227997,2.40285,9.24626
2519,1547182374740,-0.150452,2.42743,9.05295
2520,1547182374758,-0.0576935,2.45158,8.90681
2521,1547182374809,-0.0730438,2.45944,9.05441
2522,1547182374809,-0.0886688,2.46725,9.20284
2523,1547182374824,-0.108322,2.47081,9.308
2524,1547182374854,-0.16925,2.55055,9.1454
2525,1547182374869,-0.0316162,2.64882,8.71397
2526,1547182374919,-0.0139923,2.71307,8.52699
2527,1547182374920,-0.220734,2.82886,8.84125
2528,1547182374932,-0.402222,2.93867,9.17439
2529,1547182374949,-0.287537,2.9306,9.43014
2530,1547182374963,0.0106049,2.7702,9.06969
2531,1547182374988,0.16954,2.76137,8.73178
2532,1547182375012,0.225845,2.77516,8.61659
2533,1547182375027,0.00276184,2.72256,8.97752
2534,1547182375045,-0.0695343,2.67441,9.18237
2535,1547182375058,-0.0418549,2.69888,9.07559
2536,1547182375092,0.0936585,2.61551,8.83687
2537,1547182375140,0.169907,2.57895,8.72545
2538,1547182375140,0.103363,2.61696,8.93454
2539,1547182375143,0.0574646,2.6432,9.07881
2540,1547182375173,0.0383148,2.60489,9.26944
2541,1547182375189,0.0555573,2.59625,9.02898
2542,1547182375242,0.0641174,2.54411,8.95306
2543,1547182375242,0.0422058,2.47105,8.96768
2544,1547182375242,0.0202789,2.39798,8.9823
2545,1547182375267,-0.0252991,2.42085,9.05415
2546,1547182375282,-0.0480652,2.46593,9.10771
2547,1547182375359,-0.0192108,2.37506,9.11691
2548,1547182375359,-0.0348358,2.38287,9.04662
2549,1547182375359,-0.0504608,2.39069,8.9763
